STT,Câu hỏi,Trả lời
59,Mối quan hệ giữa giá trị riêng (eigenvalues) và vector riêng (eigenvectors) trong PCA là gì?,"Trong PCA, eigenvalues và eigenvectors quan trọng cho biến đổi dữ liệu. Eigenvectors: Hướng trục mà dữ liệu biến thiên nhiều nhất. Eigenvalues: Độ lớn biến thiên dọc eigenvector đó. Quan hệ: A V = λ V (A ma trận đặc trưng, V eigenvector, λ eigenvalue). Eigenvalue lớn hơn nắm bắt nhiều biến thiên hơn. Tổng eigenvalues = tổng biến thiên, tỷ lệ giải thích = eigenvalue / tổng."
60,Kỹ thuật xác thực chéo (Cross Validation) trong học máy là gì?,"Xác thực chéo là kỹ thuật lấy mẫu lại đánh giá hiệu suất mô hình, ước lượng hiệu suất trên dữ liệu chưa thấy, tránh overfitting. Các loại: K-Fold: Chia K tập con, huấn luyện/test K lần. Stratified K-Fold: Giữ tỷ lệ lớp gốc (xử lý mất cân bằng). Shuffle-Split: Xáo trộn và chia ngẫu nhiên."
61,ROC và AUC là gì? Giải thích ý nghĩa của chúng trong phân loại nhị phân.,"ROC (Receiver Operating Characteristic) là đồ thị TPR (True Positive Rate = Recall = TP/(TP+FN)) vs FPR (False Positive Rate = FP/(TN+FP)) ở các ngưỡng khác nhau. AUC (Area Under Curve) là diện tích dưới đường cong, từ 0-1: 0.5 đoán ngẫu nhiên, 1 phân loại hoàn hảo. AUC lượng hóa hiệu suất tổng thể mô hình phân loại nhị phân."
62,"Mô tả Batch Gradient Descent, Stochastic Gradient Descent và Mini-Batch Gradient Descent.","Batch GD: Dùng toàn bộ dữ liệu huấn luyện tính gradient mỗi lần lặp, cập nhật tham số sau. Chính xác nhưng chậm với dữ liệu lớn. Stochastic GD: Dùng một ví dụ ngẫu nhiên mỗi lần, cập nhật nhanh nhưng biến thiên cao, có thể chậm hội tụ. Mini-Batch GD: Dùng tập con nhỏ (mini-batch) mỗi lần, cân bằng tốc độ và ổn định, tận dụng GPU."
63,Giải thích Apriori - Khai thác quy tắc liên kết (Association Rule Mining).,"Khai thác quy tắc liên kết tìm mẫu hoặc quan hệ giữa item trong dữ liệu lớn, như sản phẩm thường mua cùng. Apriori dùng thuộc tính Apriori: Nếu nhóm item thường mua cùng, tất cả nhóm nhỏ hơn cũng thường. Bắt đầu tìm item thường, rồi tổ hợp lớn hơn. Ví dụ, nếu thường mua bánh mì và bơ, gợi ý mua bơ khi mua bánh mì."
64,Làm thế nào để ngăn Gradient Descent bị kẹt ở cực tiểu cục bộ?,"Để tránh kẹt cực tiểu cục bộ: Điểm bắt đầu tốt (Xavier/He initialization). Tối ưu hóa thông minh (Adam, RMSProp điều chỉnh tốc độ học). Ngẫu nhiên với mini-batch (giúp nhảy ra). Tăng độ phức tạp mô hình (thêm lớp/neuron). Điều chỉnh siêu tham số (tìm kiếm ngẫu nhiên/grid search)."
65,Giải thích các thuật toán Gradient Boosting trong học máy.,"Gradient Boosting như XGBoost, CatBoost dùng cho hồi quy/phân loại, kết hợp người học yếu thành mạnh. Bước: Khởi tạo với cây yếu. Tính phần dư (sai lệch dự đoán-thực). Thêm người học mới nắm bắt phần dư. Cập nhật mô hình bằng phần học mới (kiểm soát bởi tốc độ học). Lặp, mỗi lần sửa lỗi trước."
66,"SQL là gì, và nó viết tắt của gì?","SQL (Structured Query Language) là ngôn ngữ lập trình chuyên dụng quản lý và thao tác cơ sở dữ liệu quan hệ. Dùng cho quản lý cơ sở dữ liệu, truy xuất, thao tác và định nghĩa dữ liệu."
67,Giải thích sự khác biệt giữa cơ sở dữ liệu SQL và NoSQL.,"SQL: Cơ sở dữ liệu quan hệ, lưu trữ dữ liệu có cấu trúc schema với bảng, hàng, cột. Schema cố định, cần định trước. Ngôn ngữ truy vấn SQL chuẩn hỗ trợ join, tổng hợp. NoSQL: Mô hình dữ liệu khác (tài liệu JSON/BSON, key-value, cột gia đình, đồ thị). Schema động hoặc không, chèn dữ liệu linh hoạt. Ngôn ngữ truy vấn tùy chỉnh theo mô hình."
68,Các hệ quản lý cơ sở dữ liệu SQL chính (DBMS) là gì?,"Các DBMS SQL phổ biến: MySQL, Microsoft SQL Server, SQLite, PostgreSQL, Oracle Database, Amazon RDS."
69,Mô hình ER trong SQL là gì?,"Mô hình ER (Entity-Relationship) là khung khái niệm đại diện cấu trúc và quan hệ giữa thực thể dữ liệu trong cơ sở dữ liệu. Thường dùng với SQL để tạo cấu trúc cơ sở dữ liệu quan hệ, dù không phải phần của SQL."
70,Biến đổi dữ liệu (Data Transformation) là gì?,"Biến đổi dữ liệu là quá trình chuyển dữ liệu từ cấu trúc, định dạng hoặc biểu diễn này sang cái khác để phù hợp mục tiêu như phân tích, hình dung, báo cáo hoặc lưu trữ. Bao gồm các hành động như tích hợp, làm sạch, thường là bước trong chuẩn bị dữ liệu."
71,Các thành phần chính của truy vấn SQL là gì?,"Các thành phần: SELECT (chọn cột), FROM (nguồn bảng), WHERE (lọc hàng), GROUP BY (nhóm hàng), HAVING (lọc nhóm), ORDER BY (sắp xếp), LIMIT (giới hạn hàng), JOIN (kết hợp bảng)."
72,Khóa chính (Primary Key) là gì?,"Khóa chính là cột trong bảng cơ sở dữ liệu quan hệ duy nhất cho mỗi bản ghi, định danh duy nhất. Phải duy nhất, không null cho mọi hàng."
73,Mục đích của mệnh đề GROUP BY là gì và cách sử dụng nó?,"GROUP BY dùng để tạo hàng tóm tắt từ hàng có giá trị giống ở cột chỉ định. Thường dùng với hàm tổng hợp (SUM, COUNT, AVG) để tính trên nhóm, tạo báo cáo tóm tắt và phân tích sâu."
74,Mệnh đề WHERE dùng để làm gì và cách dùng nó để lọc dữ liệu?,"WHERE lọc hàng từ bảng hoặc kết quả dựa trên tiêu chí. Chọn chỉ hàng thỏa mãn điều kiện hoặc mẫu, dùng cho truy xuất và thao tác dữ liệu."
75,Bạn truy xuất giá trị duy nhất từ cột trong SQL như thế nào?,"Dùng DISTINCT với SELECT để lấy giá trị duy nhất từ cột, loại bỏ trùng lặp."
76,Mệnh đề HAVING là gì?,"HAVING lọc kết quả truy vấn dựa trên đầu ra hàm tổng hợp, dùng với GROUP BY. Lọc nhóm sau khi nhóm, khác WHERE lọc trước nhóm."
77,Bạn xử lý giá trị thiếu hoặc NULL trong bảng cơ sở dữ liệu như thế nào?,"Giá trị NULL do nhập liệu không đầy đủ, trường tùy chọn. Xử lý: Thay NULL bằng giá trị placeholder. Xử lý trong truy vấn (IS NULL, COALESCE). Dùng giá trị mặc định."
78,Giải thích khái niệm chuẩn hóa (Normalization) trong thiết kế cơ sở dữ liệu.,"Chuẩn hóa là phương pháp tổ chức dữ liệu hiệu quả bằng cách giảm trùng lặp và tăng tính toàn vẹn, chia bảng lớn thành bảng nhỏ liên kết, giữ quan hệ. Mục tiêu giảm bất thường chèn, cập nhật, xóa."
79,Denormalization cơ sở dữ liệu là gì?,"Denormalization là giới thiệu trùng lặp có chủ ý bằng cách hợp nhất bảng hoặc thêm dữ liệu dư thừa để tăng hiệu suất truy vấn. Ưu tiên tốc độ đọc bằng giảm join, nhưng có thể dẫn đến không nhất quán và bảo trì phức tạp. Dùng khi đọc nhiều hơn viết."
80,Định nghĩa các loại hàm SQL khác nhau.,"Các loại: Scalar (trả giá trị đơn từ giá trị đầu vào). Aggregate (SUM, COUNT trên nhóm). Window (tính trên tập liên quan, giữ hàng gốc như ROW_NUMBER). Table-Valued (trả bảng). System (hệ thống như GETDATE). User-Defined (tùy chỉnh). Conversion (chuyển kiểu). Conditional (IF, CASE)."
81,Giải thích sự khác biệt giữa INNER JOIN và LEFT JOIN.,INNER JOIN: Trả hàng khớp ở cột chỉ định giữa hai bảng. LEFT JOIN: Trả tất cả hàng từ bảng trái và hàng khớp từ phải; không khớp thì NULL ở cột phải. INNER dùng khi cần dữ liệu khớp cả hai. LEFT đảm bảo mọi hàng bảng trái xuất hiện.
82,Hàm cửa sổ (Window Functions) trong SQL là gì và chúng khác hàm tổng hợp thông thường như thế nào?,"Window Functions: Tính trên tập hàng liên quan đến hàng hiện tại, giữ hàng gốc (ví dụ chạy tổng với OVER). Ví dụ: ROW_NUMBER, RANK, SUM OVER. Khác aggregate: Aggregate nhóm và trả một kết quả mỗi nhóm; window tính qua hàng nhưng giữ chi tiết hàng cá nhân."
83,Bạn thực hiện tính toán toán học trong truy vấn SQL như thế nào?,"Dùng toán tử số học (+, -, *, /) và hàm toán (SQRT, POWER). Hàm tổng hợp (SUM, AVG). Biểu thức tùy chỉnh (cột * hằng số)."
84,Sự khác biệt giữa JOIN và SUBQUERY trong SQL là gì và khi nào dùng mỗi cái?,"JOIN: Kết hợp dữ liệu từ nhiều bảng dựa cột chung (INNER lấy khớp, LEFT lấy tất cả trái). SUBQUERY: Truy vấn lồng, dùng để lấy giá trị/set giá trị cho truy vấn ngoài (ví dụ tìm khách chi > lượng nhất định). Dùng JOIN khi kết hợp trực tiếp; SUBQUERY khi cần giá trị trung gian."
85,Sự khác biệt giữa Cơ sở dữ liệu (Database) và Kho dữ liệu (Data Warehouse) là gì?,"Database: Ưu tiên nhất quán và xử lý thời gian thực, tối ưu lưu trữ/truy xuất/quản lý dữ liệu có cấu trúc. Dùng cho chức năng hành chính như xử lý đơn hàng. Data Warehouse: Cho phân tích, lưu trữ/xử lý dữ liệu lịch sử lớn từ nhiều nguồn. Dùng cho BI, phân tích, quyết định."
86,Giải thích hoạt động tích chập (convolution) của kiến trúc CNN.,"Trong CNN, tích chập giúp tìm đặc trưng quan trọng trong ảnh như cạnh hoặc kết cấu. Bộ lọc nhỏ (kernel) trượt qua ảnh, tính toán từng phần tạo bản đồ đặc trưng. Stride kiểm soát bước di chuyển. Sau tích chập, pooling thu nhỏ bản đồ, giữ chi tiết quan trọng, giảm dữ liệu. Giúp CNN nhận dạng mẫu bất kể vị trí."
87,Mạng nơ-ron tiến (Feed Forward Network) là gì và nó khác Mạng nơ-ron hồi quy (Recurrent Neural Network) như thế nào?,"Feed Forward NN: Dữ liệu chảy một chiều từ đầu vào đến đầu ra, không vòng lặp. Gồm lớp đầu vào, ẩn, đầu ra. Dùng cho phân loại/hồi quy với đầu vào kích thước cố định. RNN: Xử lý dữ liệu tuần tự, có kết nối vòng lặp giữ trạng thái ẩn mang thông tin từ bước trước. Phù hợp NLP, chuỗi thời gian, nhưng gặp vấn đề gradient biến mất với phụ thuộc dài."
88,Giải thích sự khác biệt giữa mô hình sinh (generative) và phân biệt (discriminative)?,"Mô hình sinh: Học cách dữ liệu được sinh, quan hệ giữa X và Y, tạo dữ liệu mới giống gốc. Dùng tạo ảnh/văn bản (GANs, VAEs). Mô hình phân biệt: Phân biệt lớp hoặc dự đoán dựa X, học trực tiếp X đến Y. Dùng phân loại (Logistic Regression, SVM, CNN)."
89,Tuyên truyền tiến (forward propagation) và lùi (backward propagation) trong deep learning là gì?,"Forward Propagation: Truyền dữ liệu đầu vào qua mạng để tạo dự đoán, từ lớp đầu vào qua ẩn đến đầu ra. Backward Propagation: Sau forward, tính lỗi (so dự đoán-thực), dùng quy tắc chuỗi tính gradient lỗi theo tham số, cập nhật tham số để giảm lỗi tương lai."
90,Mô tả sử dụng mô hình Markov trong phân tích dữ liệu tuần tự?,"Mô hình Markov nắm bắt phụ thuộc giữa điểm dữ liệu liên tiếp. Thuộc tính Markov: Tương lai phụ thuộc trạng thái hiện tại, độc lập quá khứ. Markov Chain: Trạng thái và xác suất chuyển tiếp. Hidden Markov Model: Trạng thái ẩn và phát xạ quan sát. Ứng dụng: Nhận diện giọng nói (mô hình âm vị), genomics (dự đoán gen), tài chính (dự đoán giá cổ phiếu)."
91,AI sinh (Generative AI) là gì?,"Generative AI là lớp hệ thống AI tạo dữ liệu mới độc đáo giống dữ liệu con người. Tập trung sáng tạo, tạo văn bản, hình ảnh, âm thanh. Ví dụ: GPT tạo văn bản; GANs tạo ảnh; WaveGAN tạo âm thanh."
92,Các kiến trúc mạng nơ-ron khác nhau dùng để tạo dữ liệu nhân tạo trong deep learning là gì?,"GANs: Generator và discriminator huấn luyện đối kháng tạo ảnh chất lượng cao. VAEs: Encoder-decoder học ánh xạ xác suất, tạo ảnh/văn bản/âm thanh. RNNs: Tạo chuỗi cho văn bản/giọng nói/nhạc. Transformers: Self-attention cho dịch máy/tóm tắt/tạo ngôn ngữ. Autoencoders: Tái tạo đầu vào, biến thể dùng tạo dữ liệu mới."
93,Kỹ thuật Deep Reinforcement Learning là gì?,"Deep RL kết hợp RL với mạng nơ-ron sâu, cho phép máy học nhiệm vụ phức tạp qua tương tác môi trường như thử-sai. Thành phần: Agent (quyết định), Environment (phản hồi), Reward (hướng dẫn tối đa hóa tích lũy). Ứng dụng: Robot (điều khiển), xe tự lái, khuyến nghị cá nhân hóa."
94,Học chuyển giao (transfer learning) là gì và áp dụng trong deep learning như thế nào?,"Học chuyển giao dùng mô hình huấn luyện trên nhiệm vụ này để giúp nhiệm vụ tương tự khác, tận dụng kiến thức trước để học nhanh hơn. Bước: Trích xuất đặc trưng (dùng lớp pretrained, bỏ lớp dự đoán). Fine-tuning (thêm lớp mới, điều chỉnh trên dữ liệu mục tiêu). Tiết kiệm thời gian, tài nguyên, cải thiện hiệu suất với dữ liệu ít."
95,Sự khác biệt giữa Phát hiện đối tượng (Object Detection) và Phân đoạn hình ảnh (Image Segmentation) là gì?,"Object Detection: Xác định và định vị đối tượng bằng hộp giới hạn và nhãn. Dùng lái xe tự động phát hiện người đi bộ. Image Segmentation: Phân vùng ảnh thành phần, gán nhãn pixel cấp. Dùng phân tích hình ảnh y tế phân định cơ quan/u."
96,Giải thích khái niệm nhúng từ (word embeddings) trong Xử lý ngôn ngữ tự nhiên (NLP).,"Nhúng từ là biểu diễn dày đặc từ/cụm trong vector không gian chiều cao, nắm bắt ngữ nghĩa và ngữ cảnh. Dựa giả thuyết phân bố: Từ tương tự ngữ cảnh có nghĩa tương tự. Kỹ thuật: Bag of Words, Word2Vec, GloVe, TF-IDF, BERT."
97,Mô hình seq2seq là gì?,"Mô hình Sequence-to-Sequence (seq2seq) là kiến trúc mạng nơ-ron xử lý chuỗi đầu vào/đầu ra biến đổi dài. Dùng dịch máy, tóm tắt, hỏi đáp. Gồm encoder (chuyển chuỗi đầu vào thành vector cố định nắm đặc trưng) và decoder (tạo chuỗi đầu ra từ vector, autoregressive)."
98,Mạng nơ-ron nhân tạo (Artificial Neural Networks) là gì?,"Mạng nơ-ron nhân tạo lấy cảm hứng từ não người. Đơn vị tính toán là neuron xử lý và truyền thông tin đến lớp sau. Thành phần: Lớp đầu vào (nhận đặc trưng), lớp ẩn (học mẫu), lớp đầu ra (đầu ra cuối)."
99,Mục đích của mô hình hóa sinh (generative modeling) là gì?,"Mô hình hóa sinh được sử dụng để mô hình hóa cấu trúc cơ bản của dữ liệu và tạo ra các mẫu mới từ phân phối đã học, thường được sử dụng trong các nhiệm vụ như tạo hình ảnh, tạo văn bản và tăng cường dữ liệu."
100,Các kỹ thuật mô hình hóa sinh phổ biến là gì?,"Các kỹ thuật phổ biến bao gồm Bộ mã hóa tự động biến thể (VAEs), Mạng đối kháng sinh (GANs) và Máy Boltzmann hạn chế (RBMs)."
101,Bộ mã hóa tự động biến thể (VAE) là gì?,Bộ mã hóa tự động biến thể (VAE) là một loại mô hình sinh học mã hóa và giải mã dữ liệu vào một không gian ẩn chiều thấp hơn trong khi tối đa hóa một giới hạn dưới biến thể trên likelihood của dữ liệu.
102,Mạng đối kháng sinh (GAN) là gì?,"Mạng đối kháng sinh (GAN) là một loại mô hình sinh bao gồm hai mạng nơ-ron, một mạng sinh và một mạng phân biệt, được huấn luyện đối kháng để tạo ra các mẫu thực tế từ một phân phối đã học."
103,Máy Boltzmann hạn chế (RBM) là gì?,"Máy Boltzmann hạn chế (RBM) là một mạng nơ-ron ngẫu nhiên sinh được sử dụng để giảm chiều, học đặc trưng và lọc cộng tác, dựa trên phân phối Boltzmann và lấy mẫu Gibbs."
104,Mục đích của bản đồ tự tổ chức (SOMs) là gì?,"Bản đồ tự tổ chức (SOMs) là một loại mạng nơ-ron không giám sát được sử dụng để giảm chiều và hình ảnh hóa dữ liệu chiều cao, bằng cách ánh xạ không gian đầu vào lên một lưới chiều thấp hơn trong khi bảo tồn các thuộc tính topological của không gian đầu vào."
105,Sự khác biệt giữa các thuật toán phân cụm sinh và phân biệt là gì?,"Các thuật toán phân cụm sinh mô hình hóa phân phối xác suất của dữ liệu, trong khi các thuật toán phân cụm phân biệt trực tiếp tối ưu hóa một hàm tiêu chí để phân chia dữ liệu thành các cụm."
106,Mục đích của tiền xử lý dữ liệu trong học không giám sát là gì?,"Tiền xử lý dữ liệu được sử dụng để chuẩn bị dữ liệu thô cho phân tích bằng cách làm sạch, chuyển đổi và chuẩn hóa các đặc trưng, có thể cải thiện hiệu suất và hiệu quả của các thuật toán học không giám sát."
107,Các kỹ thuật tiền xử lý dữ liệu phổ biến trong học không giám sát là gì?,"Các kỹ thuật phổ biến bao gồm xử lý giá trị thiếu, chuẩn hóa đặc trưng, mã hóa đặc trưng, giảm chiều và phát hiện ngoại lai."
108,Chuẩn hóa đặc trưng (feature scaling) là gì?,"Chuẩn hóa đặc trưng là quá trình chuẩn hóa hoặc bình thường hóa phạm vi của các biến độc lập hoặc đặc trưng trong dữ liệu thành một tỷ lệ tương tự, có thể cải thiện hiệu suất và hội tụ của các thuật toán học không giám sát."
109,Mã hóa đặc trưng (feature encoding) là gì?,"Mã hóa đặc trưng là quá trình chuyển đổi các đặc trưng phân loại hoặc danh nghĩa thành một biểu diễn số có thể được sử dụng làm đầu vào cho các thuật toán học máy, như mã hóa one-hot và mã hóa nhãn."
110,Phát hiện bất thường (anomaly detection) là gì?,"Phát hiện bất thường, còn được gọi là phát hiện ngoại lai, là quá trình xác định các điểm dữ liệu hoặc quan sát lệch đáng kể so với phần còn lại của tập dữ liệu, có thể chỉ ra lỗi, bất thường hoặc mẫu thú vị."
111,Các kỹ thuật phát hiện bất thường phổ biến là gì?,"Các kỹ thuật phổ biến bao gồm các phương pháp thống kê, phương pháp dựa trên mật độ, phương pháp dựa trên khoảng cách và các phương pháp dựa trên học máy như Isolation Forest và One-Class SVM."
112,Isolation Forest là gì?,"Isolation Forest là một thuật toán học không giám sát để phát hiện bất thường, tách biệt các bất thường bằng cách phân chia tập dữ liệu một cách đệ quy thành các tập con sử dụng các phân tách ngẫu nhiên, làm cho các bất thường dễ bị cô lập hơn các điểm dữ liệu bình thường."
113,One-Class SVM là gì?,"One-Class Support Vector Machine (SVM) là một thuật toán học máy để phát hiện bất thường, học một ranh giới xung quanh các điểm dữ liệu bình thường trong không gian đặc trưng và xác định các bất thường là các điểm dữ liệu nằm ngoài ranh giới này."
114,Mục đích của ước lượng mật độ (density estimation) là gì?,"Ước lượng mật độ là quá trình ước lượng hàm mật độ xác suất của một biến ngẫu nhiên từ một tập hợp các điểm dữ liệu, thường được sử dụng trong phân cụm, phát hiện bất thường và mô hình hóa sinh."
115,Các kỹ thuật ước lượng mật độ phổ biến là gì?,"Các kỹ thuật phổ biến bao gồm các phương pháp dựa trên biểu đồ tần số, ước lượng mật độ hạt nhân (KDE), mô hình hỗn hợp Gaussian (GMM) và ước lượng cửa sổ Parzen."
116,Mô hình hỗn hợp Gaussian (GMM) là gì?,"Mô hình hỗn hợp Gaussian (GMM) là một mô hình xác suất được sử dụng để ước lượng mật độ và phân cụm, giả định rằng dữ liệu được tạo ra từ một hỗn hợp của một số phân phối Gaussian."
117,"Thuật toán Tối đa hóa Kỳ vọng (Expectation-Maximization, EM) là gì?","Thuật toán Tối đa hóa Kỳ vọng (EM) là một thuật toán tối ưu hóa lặp được sử dụng để ước lượng các tham số của các mô hình xác suất với các biến ẩn, như mô hình hỗn hợp Gaussian (GMM), bằng cách lặp đi lặp lại tính toán các giá trị kỳ vọng của các biến ẩn và tối đa hóa hàm likelihood."
118,Học tăng cường (reinforcement learning) là gì?,"Học tăng cường là một loại học máy nơi một tác nhân học cách đưa ra quyết định bằng cách tương tác với một môi trường, nhận phản hồi dưới dạng phần thưởng hoặc hình phạt."
119,Các thành phần chính của học tăng cường là gì?,"Các thành phần chính bao gồm tác nhân, môi trường, hành động, trạng thái, phần thưởng và chính sách."
120,Tác nhân (agent) trong học tăng cường là gì?,"Tác nhân là thực thể học cách đưa ra quyết định trong bối cảnh học tăng cường, thường được biểu diễn bởi một thuật toán hoặc chương trình."
121,Môi trường (environment) trong học tăng cường là gì?,"Môi trường là hệ thống hoặc quy trình bên ngoài mà tác nhân tương tác, và nó xác định các trạng thái có thể của tác nhân và kết quả của các hành động của nó."
122,Trạng thái (state) trong học tăng cường là gì?,"Trạng thái là một biểu diễn của tình huống hoặc cấu hình hiện tại của môi trường, cung cấp thông tin cần thiết để tác nhân đưa ra quyết định."
123,Hành động (action) trong học tăng cường là gì?,Hành động là một quyết định hoặc lựa chọn được thực hiện bởi tác nhân ảnh hưởng đến trạng thái của môi trường và chuyển tác nhân sang một trạng thái mới.
124,Phần thưởng (reward) trong học tăng cường là gì?,"Phần thưởng là một tín hiệu số được cung cấp bởi môi trường cho tác nhân để đánh giá mức độ tốt hoặc mong muốn của các hành động của nó, với mục tiêu tối đa hóa phần thưởng tích lũy theo thời gian."
125,Chính sách (policy) trong học tăng cường là gì?,"Chính sách là chiến lược hoặc quy tắc mà tác nhân sử dụng để chọn hành động trong một trạng thái nhất định, ánh xạ các trạng thái đến các hành động hoặc phân phối xác suất trên các hành động."
126,Thăm dò (exploration) trong học tăng cường là gì?,Thăm dò là quá trình chủ động tìm kiếm các trạng thái hoặc hành động mới hoặc chưa biết để cải thiện sự hiểu biết của tác nhân về môi trường và có khả năng khám phá các chính sách tốt hơn.
127,Khai thác (exploitation) trong học tăng cường là gì?,Khai thác là quá trình chọn các hành động mà tác nhân tin rằng sẽ dẫn đến phần thưởng tức thời cao nhất dựa trên kiến thức hoặc chính sách hiện tại của nó.
128,Sự đánh đổi giữa thăm dò và khai thác trong học tăng cường là gì?,"Sự đánh đổi giữa thăm dò và khai thác đề cập đến tình huống khó xử mà các tác nhân phải đối mặt trong việc cân bằng giữa nhu cầu thăm dò các lựa chọn mới để khám phá các chính sách tối ưu với mong muốn khai thác các lựa chọn đã biết để nhận phần thưởng tức thời, nhằm đạt được hiệu suất tối ưu lâu dài."
129,Các thuật toán phổ biến được sử dụng trong học tăng cường là gì?,"Các thuật toán phổ biến bao gồm Q-learning, SARSA, Mạng Q sâu (DQN), phương pháp gradient chính sách và phương pháp Diễn viên-Nhà phê bình (Actor-Critic)."
130,Q-learning là gì?,Q-learning là một thuật toán học tăng cường không mô hình học hàm giá trị hành động tối ưu (hàm Q) bằng cách cập nhật lặp đi lặp lại các ước lượng của giá trị Q dựa trên phần thưởng và chuyển đổi được quan sát.
131,SARSA là gì?,SARSA là một thuật toán học tăng cường không mô hình tương tự như Q-learning nhưng cập nhật hàm giá trị hành động (hàm Q) dựa trên phần thưởng và chuyển đổi được quan sát cho cặp trạng thái-hành động hiện tại và cặp trạng thái-hành động tiếp theo.
132,Mạng Q sâu (DQN) là gì?,"Mạng Q sâu (DQN) là một lớp thuật toán học tăng cường sử dụng mạng nơ-ron sâu để xấp xỉ hàm giá trị hành động (hàm Q), cho phép học từ các đầu vào cảm giác chiều cao như hình ảnh."
133,Phương pháp gradient chính sách (Policy Gradient methods) là gì?,"Phương pháp gradient chính sách là một lớp thuật toán học tăng cường học trực tiếp hàm chính sách, thường sử dụng tăng gradient trên một chính sách tham số hóa để tối đa hóa phần thưởng tích lũy kỳ vọng."
134,Phương pháp Diễn viên-Nhà phê bình (Actor-Critic methods) là gì?,Phương pháp Diễn viên-Nhà phê bình là một lớp thuật toán học tăng cường kết hợp lợi ích của phương pháp gradient chính sách (diễn viên) và phương pháp dựa trên giá trị (nhà phê bình) bằng cách học đồng thời một chính sách và một hàm giá trị.
135,Phương trình Bellman là gì?,"Phương trình Bellman là một phương trình cơ bản trong học tăng cường phân tách giá trị của một trạng thái thành phần thưởng tức thời cộng với giá trị chiết khấu của trạng thái tiếp theo, tạo cơ sở cho ước lượng giá trị lặp và cải thiện chính sách."
136,Quy trình ra quyết định Markov (MDP) là gì?,"Quy trình ra quyết định Markov (MDP) là một khung toán học được sử dụng để mô hình hóa các vấn đề ra quyết định tuần tự trong học tăng cường, bao gồm các trạng thái, hành động, xác suất chuyển đổi và phần thưởng, với tính chất Markov."
137,Tính chất Markov là gì?,"Tính chất Markov nói rằng trạng thái tương lai của một hệ thống chỉ phụ thuộc vào trạng thái hiện tại và hành động được thực hiện, độc lập với lịch sử trước đó của các trạng thái và hành động, làm cho nó trở thành một thuộc tính không nhớ."
138,Hàm giá trị (value function) trong học tăng cường là gì?,"Hàm giá trị là một hàm ước lượng phần thưởng tích lũy kỳ vọng hoặc tiện ích của việc ở trong một trạng thái nhất định hoặc thực hiện một hành động nhất định trong một vấn đề học tăng cường, định hướng quá trình ra quyết định của tác nhân."
139,Thuật toán lặp chính sách (policy iteration) là gì?,"Lặp chính sách là một thuật toán lặp để tìm chính sách tối ưu trong học tăng cường, xen kẽ giữa đánh giá chính sách (ước lượng hàm giá trị cho một chính sách nhất định) và cải thiện chính sách (cập nhật chính sách để tham lam đối với hàm giá trị hiện tại)."
140,Thuật toán lặp giá trị (value iteration) là gì?,"Lặp giá trị là một thuật toán lặp để tìm hàm giá trị tối ưu trong học tăng cường, lặp đi lặp lại áp dụng toán tử sao lưu Bellman để cập nhật các ước lượng giá trị cho đến khi hội tụ."
141,Học sai lệch thời gian (temporal difference learning) là gì?,"Học sai lệch thời gian (TD) là một phương pháp học được sử dụng trong học tăng cường cập nhật các ước lượng giá trị dựa trên sự khác biệt giữa giá trị ước lượng của trạng thái hiện tại và giá trị ước lượng của trạng thái tiếp theo, dựa trên các ước lượng hiện tại."
142,Học Monte Carlo trong học tăng cường là gì?,"Học Monte Carlo trong học tăng cường là một phương pháp học ước lượng hàm giá trị bằng cách lấy trung bình phần thưởng tích lũy thu được từ các tập hợp hoàn chỉnh (quỹ đạo) của tương tác với môi trường, mà không dựa vào hoặc giả định kiến thức về động lực của môi trường."
143,Dấu vết đủ điều kiện (eligibility trace) là gì?,"Dấu vết đủ điều kiện là một cơ chế được sử dụng trong các thuật toán học tăng cường, như TD(λ), để phân bổ tín dụng hoặc trách nhiệm cho các trạng thái và hành động trước đó dựa trên đóng góp của chúng vào phần thưởng được quan sát, cho phép phân bổ tín dụng và học tập hiệu quả hơn."
144,Xấp xỉ hàm (function approximation) trong học tăng cường là gì?,"Xấp xỉ hàm là việc sử dụng các hàm tham số hóa, như mạng nơ-ron, để biểu diễn các hàm giá trị, chính sách hoặc các thành phần khác của các thuật toán học tăng cường, cho phép học từ các không gian trạng thái và hành động chiều cao và liên tục."
145,Học off-policy là gì?,Học off-policy là một phương pháp học trong học tăng cường nơi tác nhân học hàm giá trị hoặc chính sách dựa trên các trải nghiệm thu thập từ một chính sách hành vi khác (có thể ngẫu nhiên) so với chính sách đang được cập nhật.
146,Học on-policy là gì?,"Học on-policy là một phương pháp học trong học tăng cường nơi tác nhân học hàm giá trị hoặc chính sách dựa trên các trải nghiệm thu thập từ cùng chính sách mục tiêu đang được cập nhật, thường sử dụng các trải nghiệm được thu thập theo cách lấy mẫu hoặc tuần tự."
147,Hàm lợi thế (advantage function) trong học tăng cường là gì?,"Hàm lợi thế là một hàm được sử dụng trong các phương pháp diễn viên-nhà phê bình để ước lượng lợi thế của việc thực hiện một hành động cụ thể trong một trạng thái nhất định so với giá trị trung bình của tất cả các hành động trong trạng thái đó, giúp định hướng cập nhật chính sách."
