STT,Câu hỏi,Trả lời
106,Sự khác biệt giữa triển khai blue-green và triển khai canary?,Triển khai Blue-Green liên quan đến việc chạy hai môi trường giống hệt nhau (blue và green). Traffic được chuyển từ môi trường này sang môi trường kia sau khi kiểm tra. Triển khai Canary liên quan đến việc triển khai thay đổi cho một tập hợp con nhỏ người dùng trước khi triển khai đầy đủ.
107,Định lý CAP là gì và nó áp dụng như thế nào cho cơ sở dữ liệu đám mây?,"Định lý CAP phát biểu rằng một hệ thống phân tán chỉ có thể cung cấp hai trong ba đảm bảo sau: Tính nhất quán (Consistency), Tính khả dụng (Availability) và Khả năng chịu phân vùng (Partition Tolerance). Nó giúp lựa chọn cơ sở dữ liệu phù hợp cho các ứng dụng đám mây."
108,Sự khác biệt giữa sao chép đồng bộ và không đồng bộ?,"Sao chép đồng bộ: Dữ liệu được ghi vào nhiều vị trí đồng thời, đảm bảo tính nhất quán nhưng có khả năng làm tăng độ trễ. Sao chép không đồng bộ: Dữ liệu được ghi vào vị trí chính trước, sau đó sao chép sang các vị trí khác, làm giảm độ trễ nhưng có nguy cơ mất dữ liệu."
109,Vai trò của một kiến trúc sư đám mây là gì?,"Kiến trúc sư đám mây thiết kế và triển khai các giải pháp đám mây, đảm bảo chúng đáp ứng các yêu cầu kinh doanh, có thể mở rộng, bảo mật và tiết kiệm chi phí."
110,Sự khác biệt giữa hot standby và cold standby?,Hot Standby: Một hệ thống dự phòng luôn chạy và sẵn sàng tiếp quản ngay lập tức trong trường hợp hỏng hóc. Cold Standby: Một hệ thống dự phòng yêu cầu can thiệp thủ công để khởi động trong trường hợp hỏng hóc.
111,Khôi phục sau thảm họa (Disaster recovery - DR) là gì và nó được triển khai trong đám mây như thế nào?,"Khôi phục sau thảm họa (DR) là một tập hợp các chính sách và thủ tục để khôi phục cơ sở hạ tầng CNTT và dữ liệu sau thảm họa. Trong đám mây, DR được triển khai bằng cách sử dụng: Sao lưu và Khôi phục (Backup and Restore), Pilot Light, Warm Standby, Triển khai đa vùng (Multi-Region Deployment)."
112,"Sự khác biệt giữa các chiến lược khôi phục sau thảm họa nóng, ấm và lạnh?",DR nóng: Môi trường dự phòng hoạt động đầy đủ với sao chép thời gian thực (thời gian ngừng hoạt động tối thiểu). DR ấm: Môi trường hoạt động một phần với một số bản sao (thời gian ngừng hoạt động trung bình). DR lạnh: Môi trường dự phòng yêu cầu thiết lập và cấu hình thủ công (thời gian ngừng hoạt động dài hơn).
113,Chiến lược đa đám mây (multi-cloud) là gì và tại sao nó được sử dụng?,"Chiến lược đa đám mây liên quan đến việc sử dụng nhiều nhà cung cấp đám mây (ví dụ: AWS, Azure, GCP) để tránh phụ thuộc vào một nhà cung cấp, cải thiện khả năng dự phòng và tận dụng các tính năng tốt nhất của mỗi nhà cung cấp."
114,Những thách thức của môi trường đa đám mây là gì?,"Các thách thức bao gồm tăng độ phức tạp trong quản lý và giám sát, khó khăn trong việc đảm bảo các chính sách bảo mật nhất quán, chi phí cao hơn do chuyển dữ liệu giữa các đám mây, thiếu khả năng tương tác giữa các nền tảng đám mây."
115,Cloud bursting là gì và nó hoạt động như thế nào?,"Cloud bursting là một chiến lược đám mây lai trong đó một ứng dụng chạy trong môi trường đám mây riêng hoặc tại chỗ nhưng ""bung ra"" đám mây công cộng trong thời gian nhu cầu cao điểm. Nó đảm bảo khả năng mở rộng mà không cần cung cấp thừa tài nguyên."
116,Sự khác biệt giữa độ trễ (latency) và thông lượng (throughput)?,Độ trễ là thời gian cần thiết để dữ liệu di chuyển từ nguồn đến đích. Thông lượng là lượng dữ liệu được truyền qua mạng trong một khoảng thời gian nhất định.
117,Bạn tối ưu hóa hiệu suất mạng trong đám mây như thế nào?,"Hiệu suất mạng có thể được tối ưu hóa bằng cách sử dụng Mạng phân phối nội dung (CDN), triển khai bộ cân bằng tải, chọn đúng loại instance và vùng, giảm thiểu độ trễ bằng cách đặt tài nguyên gần người dùng hơn."
118,Tường lửa đám mây là gì và nó hoạt động như thế nào?,"Tường lửa đám mây là một hệ thống bảo mật giám sát và kiểm soát lưu lượng mạng đến và đi dựa trên các quy tắc được xác định trước, bảo vệ tài nguyên đám mây khỏi truy cập trái phép và tấn công."
119,Sự khác biệt giữa mã hóa đối xứng và bất đối xứng?,Mã hóa đối xứng sử dụng một khóa duy nhất cho cả mã hóa và giải mã (ví dụ: AES). Mã hóa bất đối xứng sử dụng một cặp khóa (công khai và riêng tư) để mã hóa và giải mã (ví dụ: RSA).
120,Mô hình bảo mật zero-trust là gì và nó áp dụng như thế nào cho đám mây?,"Mô hình zero-trust giả định rằng không có người dùng hoặc thiết bị nào được tin cậy theo mặc định, ngay cả khi họ ở trong mạng. Trong đám mây, nó liên quan đến xác minh danh tính nghiêm ngặt, truy cập theo nguyên tắc đặc quyền tối thiểu, giám sát và ghi nhật ký liên tục."
121,Sự khác biệt giữa tường lửa có trạng thái và không trạng thái?,Tường lửa có trạng thái theo dõi trạng thái của các kết nối đang hoạt động và đưa ra quyết định dựa trên ngữ cảnh. Tường lửa không trạng thái lọc traffic dựa trên các quy tắc được xác định trước mà không theo dõi trạng thái kết nối.
122,Cloud access security broker (CASB) là gì?,"CASB là một công cụ bảo mật nằm giữa người dùng và dịch vụ đám mây để thực thi các chính sách bảo mật, giám sát hoạt động và bảo vệ dữliệu."
123,Mô hình Trách nhiệm Chung trong bảo mật đám mây là gì?,"Mô hình Trách nhiệm Chung xác định nghĩa vụ bảo mật của nhà cung cấp đám mây và khách hàng. Ví dụ: Nhà cung cấp đám mây bảo mật cơ sở hạ tầng (ví dụ: trung tâm dữ liệu vật lý). Khách hàng bảo mật dữ liệu, ứng dụng và quản lý truy cập."
124,Sự khác biệt giữa cơ sở dữ liệu được quản lý và không được quản lý trong đám mây?,"Cơ sở dữ liệu được quản lý: Nhà cung cấp đám mây xử lý bảo trì, sao lưu và mở rộng quy mô (ví dụ: AWS RDS). Cơ sở dữ liệu không được quản lý: Khách hàng chịu trách nhiệm bảo trì và quản lý (ví dụ: MySQL tự host)."
125,Vai trò của DevOps trong điện toán đám mây là gì?,"Các phương pháp DevOps như tích hợp liên tục, phân phối liên tục (CI/CD) và cơ sở hạ tầng dưới dạng mã (IaC) cho phép triển khai ứng dụng đám mây nhanh hơn và đáng tin cậy hơn."
126,Cơ sở hạ tầng dưới dạng mã (IaC) là gì và nó hoạt động như thế nào?,"IaC là phương pháp quản lý và cung cấp cơ sở hạ tầng thông qua mã (ví dụ: sử dụng Terraform hoặc AWS CloudFormation), đảm bảo tính nhất quán, khả năng mở rộng và kiểm soát phiên bản."
127,Sự khác biệt giữa triển khai blue-green và triển khai canary?,Triển khai Blue-Green liên quan đến việc chạy hai môi trường giống hệt nhau (blue và green). Traffic được chuyển từ môi trường này sang môi trường kia sau khi kiểm tra. Triển khai Canary liên quan đến việc triển khai thay đổi cho một tập hợp con nhỏ người dùng trước khi triển khai đầy đủ.
128,Định lý CAP là gì và nó áp dụng như thế nào cho cơ sở dữ liệu đám mây?,"Định lý CAP phát biểu rằng một hệ thống phân tán chỉ có thể cung cấp hai trong ba đảm bảo sau: Tính nhất quán (Consistency), Tính khả dụng (Availability) và Khả năng chịu phân vùng (Partition Tolerance). Nó giúp lựa chọn cơ sở dữ liệu phù hợp cho các ứng dụng đám mây."
129,Sự khác biệt giữa sao chép đồng bộ và không đồng bộ?,"Sao chép đồng bộ: Dữ liệu được ghi vào nhiều vịtrí đồng thời, đảm bảo tính nhất quán nhưng có khả năng làm tăng độ trễ. Sao chép không đồng bộ: Dữ liệu được ghi vào vị trí chính trước, sau đó sao chép sang các vị trí khác, làm giảm độ trễ nhưng có nguy cơ mất dữ liệu."
130,Vai trò của một kiến trúc sư đám mây là gì?,"Kiến trúc sư đám mây thiết kế và triển khai các giải pháp đám mây, đảm bảo chúng đáp ứng các yêu cầu kinh doanh, có thể mở rộng, bảo mật và tiết kiệm chi phí."
131,Sự khác biệt giữa hot standby và cold standby?,Hot Standby: Một hệ thống dự phòng luôn chạy và sẵn sàng tiếp quản ngay lập tức trong trường hợp hỏng hóc. Cold Standby: Một hệ thống dự phòng yêu cầu can thiệp thủ công để khởi động trong trường hợp hỏng hóc.
132,Sự khác biệt giữa kiến trúc nguyên khối và microservices?,"Kiến trúc nguyên khối là một ứng dụng thống nhất, duy nhất nơi tất cả các thành phần được kết hợp chặt chẽ. Kiến trúc microservices chia một ứng dụng thành các dịch vụ nhỏ hơn, độc lập giao tiếp thông qua API."
133,Vai trò của API gateway trong điện toán đám mây là gì?,"API gateway đóng vai trò là điểm vào duy nhất để quản lý, bảo mật và định tuyến các yêu cầu API giữa client và các dịch vụ backend."
134,Sự khác biệt giữa phân vùng ngang và dọc trong cơ sở dữ liệu?,Phân vùng ngang chia các hàng của một bảng trên nhiều cơ sở dữ liệu. Phân vùng dọc chia các cột của một bảng thành các bảng riêng biệt.
135,Sự khác biệt giữa hệ thống phân tán và tập trung?,Hệ thống phân tán có các tài nguyên được trải rộng trên nhiều node hoặc địa điểm. Hệ thống tập trung quản lý tất cả tài nguyên từ một địa điểm duy nhất.
136,Vai trò của service mesh trong microservices là gì?,"Service mesh (ví dụ: Istio) cung cấp các tính năng như cân bằng tải, khám phá dịch vụ và bảo mật cho giao tiếp giữa các microservices."
137,Sự khác biệt giữa ứng dụng cloud-native và cloud-agnostic?,Cloud-Native được thiết kế đặc biệt cho một nền tảng đám mây cụ thể (ví dụ: AWS Lambda). Cloud-Agnostic được thiết kế để chạy trên bất kỳ nền tảng đám mây nào mà không cần sửa đổi.
138,Vai trò của AI và máy học trong điện toán đám mây là gì?,"AI và ML được sử dụng trong đám mây để phân tích dự đoán, tự động hóa và nâng cao các dịch vụ như xử lý ngôn ngữ tự nhiên và nhận dạng hình ảnh."
139,Sự khác biệt giữa data lake và data warehouse?,"Data Lake lưu trữ dữ liệu thô, phi cấu trúc để phân tích trong tương lai. Data Warehouse lưu trữ dữ liệu có cấu trúc, đã được xử lý để báo cáo và phân tích."
140,Vai trò của điện toán biên trong kiến trúc đám mây là gì?,"Điện toán biên đưa khả năng tính toán và lưu trữ dữ liệu đến gần nguồn phát sinh dữ liệu hơn, làm giảm độ trễ và sử dụng băng thông."
141,Sự khác biệt giữa máy ảo và container?,"Máy ảo bao gồm một hệ điều hành đầy đủ và chạy độc lập với hệ điều hành máy chủ. Container thì nhẹ, di động và chia sẻ kernel của hệ điều hành máy chủ."
142,Vai trò của Kubernetes trong điện toán đám mây là gì?,"Kubernetes tự động hóa việc triển khai, mở rộng quy mô và quản lý các ứng dụng được đóng gói trong container, khiến nó trở nên thiết yếu cho phát triển cloud-native."
143,Sự khác biệt giữa IP công cộng và IP riêng tư?,IP công cộng có thể truy cập được qua internet và được sử dụng để giao tiếp với các mạng bên ngoài. IP riêng tư được sử dụng trong một mạng riêng và không thể truy cập được qua internet.
144,Sự khác biệt giữa snapshot và backup?,"Snapshot là một bản sao tại một thời điểm cụ thể của volume lưu trữ, thường được sử dụng để khôi phục nhanh. Backup là một bản sao hoàn chỉnh của dữ liệu, thường được lưu trữ ở một vị trí khác để phục hồi sau thảm họa."
145,Vai trò của IAM (Quản lý Danh tính và Truy cập) trong bảo mật đám mây là gì?,"IAM đảm bảo chỉ những người dùng và hệ thống được ủy quyền mới có thể truy cập vào tài nguyên đám mây, bao gồm việc xác định vai trò, quyền và chính sách."
146,Sự khác biệt giữa cơ sở dữ liệu được quản lý và không được quản lý trong đám mây?,"Cơ sở dữ liệu được quản lý: Nhà cung cấp đám mây xử lý bảo trì, sao lưu và mở rộng quy mô (ví dụ: AWS RDS). Cơ sở dữ liệu không được quản lý: Khách hàng chịu trách nhiệm bảo trì và quản lý (ví dụ: MySQL tự host)."
147,Vai trò của DevOps trong điện toán đám mây là gì?,"Các phương pháp DevOps như tích hợp liên tục, phân phối liên tục (CI/CD) và cơ sở hạ tầng dưới dạng mã (IaC) cho phép triển khai ứng dụng đám mây nhanh hơn và đáng tin cậy hơn."
148,Cơ sở hạ tầng dưới dạng mã (IaC) là gì và nó hoạt động như thế nào?,"IaC là phương pháp quản lý và cung cấp cơ sở hạ tầng thông qua mã (ví dụ: sử dụng Terraform hoặc AWS CloudFormation), đảm bảo tính nhất quán, khả năng mở rộng và kiểm soát phiên bản."
149,Sự khác biệt giữa triển khai blue-green và triển khai canary?,Triển khai Blue-Green liên quan đến việc chạy hai môi trường giống hệt nhau (blue và green). Traffic được chuyển từ môi trường này sang môi trường kia sau khi kiểm tra. Triển khai Canary liên quan đến việc triển khai thay đổi cho một tập hợp con nhỏ người dùng trước khi triển khai đầy đủ.
150,Định lý CAP là gì và nó áp dụng như thế nào cho cơ sở dữ liệu đám mây?,"Định lý CAP phát biểu rằng một hệ thống phân tán chỉ có thể cung cấp hai trong ba đảm bảo sau: Tính nhất quán (Consistency), Tính khả dụng (Availability) và Khả năng chịu phân vùng (Partition Tolerance). Nó giúp lựa chọn cơ sở dữ liệu phù hợp cho các ứng dụng đám mây."
